match_id,innings,batting_team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1451819,2,West Indies,Sri Lanka,0,0,0,0,0.00,DNB,,,
1456443,2,New Zealand,P Nissanka,12,11,3,0,109.09,Yes,caught,,D Madushanka
1456443,2,New Zealand,WIA Fernando,100,115,9,2,86.96,Yes,caught,,D Madushanka
1456443,2,New Zealand,BKG Mendis,143,129,17,2,110.85,Yes,caught,,D Madushanka
1456443,2,New Zealand,S Samarawickrama,5,4,0,0,125.00,Yes,caught,,D Madushanka
1456443,2,New Zealand,KIC Asalanka,40,30,3,2,133.33,Yes,caught,,D Madushanka
1456443,2,New Zealand,J Liyanage,12,13,2,0,92.31,No,,,D Madushanka
1456443,2,New Zealand,WA Young,48,48,8,0,100.00,Yes,bowled,,D Madushanka
1456443,2,New Zealand,TB Robinson,35,38,4,0,92.11,Yes,stumped,,D Madushanka
1456443,2,New Zealand,HM Nicholls,6,6,1,0,100.00,Yes,bowled,,D Madushanka
1456443,2,New Zealand,MS Chapman,2,5,0,0,40.00,Yes,caught,,D Madushanka
1456443,2,New Zealand,GD Phillips,9,9,1,0,100.00,Yes,caught,,D Madushanka
1456443,2,New Zealand,MG Bracewell,34,32,5,0,106.25,Yes,run out,,D Madushanka
1456443,2,New Zealand,MJ Hay,10,9,0,1,111.11,Yes,caught,,D Madushanka
1456443,2,New Zealand,MJ Santner,9,7,1,0,128.57,No,,,D Madushanka
1456443,2,New Zealand,NG Smith,9,8,1,0,112.50,Yes,bowled,,D Madushanka
1456443,2,New Zealand,IS Sodhi,0,1,0,0,0.00,Yes,bowled,,D Madushanka
1456443,2,New Zealand,JA Duffy,4,3,1,0,133.33,No,,,D Madushanka
1456443,2,New Zealand,Sri Lanka,0,0,0,0,0.00,DNB,,,
1456443,2,New Zealand,New Zealand,0,0,0,0,0.00,DNB,,,
1456444,2,Sri Lanka,WA Young,26,41,3,0,63.41,Yes,stumped,,NG Smith
1456444,2,Sri Lanka,TB Robinson,4,4,1,0,100.00,Yes,bowled,,NG Smith
1456444,2,Sri Lanka,HM Nicholls,8,25,1,0,32.00,Yes,bowled,,NG Smith
1456444,2,Sri Lanka,MS Chapman,76,81,7,3,93.83,Yes,caught,,NG Smith
1456444,2,Sri Lanka,GD Phillips,15,22,1,0,68.18,Yes,caught,,NG Smith
1456444,2,Sri Lanka,MJ Hay,49,63,4,0,77.78,Yes,caught,,NG Smith
1456444,2,Sri Lanka,MG Bracewell,0,4,0,0,0.00,Yes,caught,,NG Smith
1456444,2,Sri Lanka,MJ Santner,6,15,0,0,40.00,Yes,caught,,NG Smith
1456444,2,Sri Lanka,NG Smith,0,1,0,0,0.00,Yes,lbw,,NG Smith
1456444,2,Sri Lanka,IS Sodhi,9,13,1,0,69.23,Yes,stumped,,NG Smith
1456444,2,Sri Lanka,JA Duffy,4,8,1,0,50.00,No,,,NG Smith
1456444,2,Sri Lanka,P Nissanka,28,33,4,0,84.85,Yes,caught,,NG Smith
1456444,2,Sri Lanka,WIA Fernando,5,9,1,0,55.56,Yes,caught,,NG Smith
1456444,2,Sri Lanka,BKG Mendis,74,104,6,0,71.15,No,,,NG Smith
1456444,2,Sri Lanka,PHKD Mendis,0,3,0,0,0.00,Yes,caught,,NG Smith
1456444,2,Sri Lanka,KIC Asalanka,13,12,2,0,108.33,Yes,caught,,NG Smith
1456444,2,Sri Lanka,S Samarawickrama,8,17,0,0,47.06,Yes,caught,,NG Smith
1456444,2,Sri Lanka,J Liyanage,22,40,1,0,55.00,Yes,caught,,NG Smith
1456444,2,Sri Lanka,DN Wellalage,18,17,3,0,105.88,Yes,caught,,NG Smith
1456444,2,Sri Lanka,M Theekshana,27,46,2,1,58.70,No,,,NG Smith
1456444,2,Sri Lanka,New Zealand,0,0,0,0,0.00,DNB,,,
1456444,2,Sri Lanka,Sri Lanka,0,0,0,0,0.00,DNB,,,
1456445,1,New Zealand,WA Young,56,68,8,0,82.35,No,,,JDF Vandersay
1456445,1,New Zealand,TB Robinson,9,7,2,0,128.57,Yes,caught,,JDF Vandersay
1456445,1,New Zealand,HM Nicholls,46,51,4,0,90.20,No,,,JDF Vandersay
1456445,1,New Zealand,New Zealand,0,0,0,0,0.00,DNB,,,
1456445,1,New Zealand,Sri Lanka,0,0,0,0,0.00,DNB,,,
1457464,2,Oman,A Sharma,7,20,0,0,35.00,Yes,caught,,Junaid Siddique
1457464,2,Oman,D Parashar,5,20,1,0,25.00,Yes,caught,,Junaid Siddique
1457464,2,Oman,V Aravind,28,42,3,0,66.67,Yes,bowled,,Junaid Siddique
1457464,2,Oman,Waseem Muhammad,44,57,0,4,77.19,Yes,caught,,Junaid Siddique
1457464,2,Oman,V Sukumaran,9,24,0,0,37.50,Yes,bowled,,Junaid Siddique
1457464,2,Oman,R Chopra,0,7,0,0,0.00,Yes,bowled,,Junaid Siddique
1457464,2,Oman,Basil Hameed,7,15,0,0,46.67,Yes,stumped,,Junaid Siddique
1457464,2,Oman,Aayan Afzal Khan,16,45,0,1,35.56,Yes,caught,,Junaid Siddique
1457464,2,Oman,Ali Naseer,3,7,0,0,42.86,Yes,caught,,Junaid Siddique
1457464,2,Oman,Muhammad Farooq,0,6,0,0,0.00,Yes,bowled,,Junaid Siddique
1457464,2,Oman,Junaid Siddique,2,12,0,0,16.67,No,,,Junaid Siddique
1457464,2,Oman,Jatinder Singh,9,21,0,0,42.86,Yes,caught,,Junaid Siddique
1457464,2,Oman,AR Odedara,54,132,4,1,40.91,No,,,Junaid Siddique
1457464,2,Oman,K Sonavale,2,15,0,0,13.33,Yes,lbw,,Junaid Siddique
1457464,2,Oman,Aamir Kaleem,0,3,0,0,0.00,Yes,lbw,,Junaid Siddique
1457464,2,Oman,Hammad Mirza,28,52,1,0,53.85,Yes,caught,,Junaid Siddique
1457464,2,Oman,Mohammad Nadeem,19,47,1,0,40.43,No,,,Junaid Siddique
1457464,2,Oman,Oman,0,0,0,0,0.00,DNB,,,
1457464,2,Oman,United Arab Emirates,0,0,0,0,0.00,DNB,,,
1457465,2,Netherlands,T Suri,25,40,3,0,62.50,Yes,caught,,Aayan Afzal Khan
1457465,2,Netherlands,Waseem Muhammad,18,25,3,0,72.00,Yes,bowled,,Aayan Afzal Khan
1457465,2,Netherlands,V Aravind,18,37,1,0,48.65,Yes,caught,,Aayan Afzal Khan
1457465,2,Netherlands,V Sukumaran,19,51,1,0,37.25,Yes,stumped,,Aayan Afzal Khan
1457465,2,Netherlands,R Chopra,78,69,3,7,113.04,Yes,caught,,Aayan Afzal Khan
1457465,2,Netherlands,Basil Hameed,9,18,1,0,50.00,Yes,caught,,Aayan Afzal Khan
1457465,2,Netherlands,D Parashar,50,48,3,2,104.17,No,,,Aayan Afzal Khan
1457465,2,Netherlands,Ali Naseer,1,3,0,0,33.33,Yes,lbw,,Aayan Afzal Khan
1457465,2,Netherlands,Aayan Afzal Khan,6,6,1,0,100.00,Yes,lbw,,Aayan Afzal Khan
1457465,2,Netherlands,RN Bhatia,8,8,1,0,100.00,No,,,Aayan Afzal Khan
1457465,2,Netherlands,Vikramjit Singh,7,27,1,0,25.93,Yes,caught,,Aayan Afzal Khan
1457465,2,Netherlands,MP O'Dowd,15,23,2,0,65.22,Yes,bowled,,Aayan Afzal Khan
1457465,2,Netherlands,NRJ Croes,2,14,0,0,14.29,Yes,bowled,,Aayan Afzal Khan
1457465,2,Netherlands,SA Edwards,51,57,3,1,89.47,Yes,lbw,,Aayan Afzal Khan
1457465,2,Netherlands,BFW de Leede,66,88,5,1,75.00,Yes,lbw,,Aayan Afzal Khan
1457465,2,Netherlands,Shariz Ahmad,17,17,2,0,100.00,Yes,caught,,Aayan Afzal Khan
1457465,2,Netherlands,RE van der Merwe,10,14,1,0,71.43,Yes,bowled,,Aayan Afzal Khan
1457465,2,Netherlands,T van der Gugten,22,24,2,0,91.67,No,,,Aayan Afzal Khan
1457465,2,Netherlands,A Dutt,2,12,0,0,16.67,Yes,caught and bowled,,Aayan Afzal Khan
1457465,2,Netherlands,M Levitt,12,10,1,1,120.00,Yes,bowled,,Aayan Afzal Khan
1457465,2,Netherlands,PA van Meekeren,3,5,0,0,60.00,Yes,lbw,,Aayan Afzal Khan
1457465,2,Netherlands,Netherlands,0,0,0,0,0.00,DNB,,,
1457465,2,Netherlands,United Arab Emirates,0,0,0,0,0.00,DNB,,,
1457466,2,Oman,Vikramjit Singh,6,27,0,0,22.22,Yes,bowled,,RE van der Merwe
1457466,2,Oman,MP O'Dowd,7,13,1,0,53.85,Yes,lbw,,RE van der Merwe
1457466,2,Oman,NRJ Croes,29,43,1,0,67.44,Yes,bowled,,RE van der Merwe
1457466,2,Oman,SA Edwards,1,2,0,0,50.00,Yes,caught,,RE van der Merwe
1457466,2,Oman,BFW de Leede,51,90,5,1,56.67,Yes,lbw,,RE van der Merwe
1457466,2,Oman,Shariz Ahmad,9,33,1,0,27.27,Yes,lbw,,RE van der Merwe
1457466,2,Oman,R Klein,3,8,0,0,37.50,Yes,bowled,,RE van der Merwe
1457466,2,Oman,RE van der Merwe,1,8,0,0,12.50,Yes,caught,,RE van der Merwe
1457466,2,Oman,T van der Gugten,12,13,1,0,92.31,Yes,run out,,RE van der Merwe
1457466,2,Oman,A Dutt,2,4,0,0,50.00,No,,,RE van der Merwe
1457466,2,Oman,PA van Meekeren,1,5,0,0,20.00,Yes,lbw,,RE van der Merwe
1457466,2,Oman,Jatinder Singh,58,97,3,0,59.79,Yes,bowled,,RE van der Merwe
1457466,2,Oman,AR Odedara,27,60,3,1,45.00,Yes,bowled,,RE van der Merwe
1457466,2,Oman,Wasim Ali,24,42,2,1,57.14,No,,,RE van der Merwe
1457466,2,Oman,Hammad Mirza,8,12,0,0,66.67,No,,,RE van der Merwe
1457466,2,Oman,Oman,0,0,0,0,0.00,DNB,,,
1457466,2,Oman,Netherlands,0,0,0,0,0.00,DNB,,,
1457467,2,Oman,A Sharma,0,1,0,0,0.00,Yes,lbw,,RN Bhatia
1457467,2,Oman,Waseem Muhammad,13,31,1,0,41.94,Yes,caught,,RN Bhatia
1457467,2,Oman,V Aravind,11,33,1,0,33.33,Yes,caught,,RN Bhatia
1457467,2,Oman,V Sukumaran,0,1,0,0,0.00,Yes,caught,,RN Bhatia
1457467,2,Oman,R Chopra,0,16,0,0,0.00,Yes,lbw,,RN Bhatia
1457467,2,Oman,Aayan Afzal Khan,0,1,0,0,0.00,Yes,bowled,,RN Bhatia
1457467,2,Oman,Ali Naseer,21,26,2,1,80.77,Yes,stumped,,RN Bhatia
1457467,2,Oman,D Parashar,0,5,0,0,0.00,Yes,caught and bowled,,RN Bhatia
1457467,2,Oman,Basil Hameed,12,26,1,1,46.15,Yes,run out,,RN Bhatia
1457467,2,Oman,RN Bhatia,0,8,0,0,0.00,Yes,caught,,RN Bhatia
1457467,2,Oman,Junaid Siddique,13,10,1,1,130.00,No,,,RN Bhatia
1457467,2,Oman,AR Odedara,4,24,0,0,16.67,Yes,lbw,,RN Bhatia
1457467,2,Oman,Jatinder Singh,4,10,0,0,40.00,Yes,lbw,,RN Bhatia
1457467,2,Oman,Wasim Ali,0,13,0,0,0.00,Yes,bowled,,RN Bhatia
1457467,2,Oman,Aamir Kaleem,32,43,2,3,74.42,Yes,lbw,,RN Bhatia
1457467,2,Oman,Hammad Mirza,20,34,3,0,58.82,Yes,caught,,RN Bhatia
1457467,2,Oman,Mohammad Nadeem,7,14,1,0,50.00,No,,,RN Bhatia
1457467,2,Oman,Shakeel Ahmed,0,2,0,0,0.00,Yes,bowled,,RN Bhatia
1457467,2,Oman,Sandeep Goud,3,7,0,0,42.86,No,,,RN Bhatia
1457467,2,Oman,Oman,0,0,0,0,0.00,DNB,,,
1457467,2,Oman,United Arab Emirates,0,0,0,0,0.00,DNB,,,
1457468,2,United Arab Emirates,Vikramjit Singh,66,87,4,2,75.86,Yes,bowled,,RE van der Merwe
1457468,2,United Arab Emirates,MP O'Dowd,69,96,8,2,71.88,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,SA Edwards,18,32,1,0,56.25,Yes,run out,,RE van der Merwe
1457468,2,United Arab Emirates,CN Ackermann,21,25,1,1,84.00,Yes,bowled,,RE van der Merwe
1457468,2,United Arab Emirates,BFW de Leede,18,31,0,0,58.06,Yes,bowled,,RE van der Merwe
1457468,2,United Arab Emirates,NRJ Croes,24,20,1,1,120.00,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,Shariz Ahmad,0,1,0,0,0.00,Yes,bowled,,RE van der Merwe
1457468,2,United Arab Emirates,T van der Gugten,7,7,0,0,100.00,Yes,run out,,RE van der Merwe
1457468,2,United Arab Emirates,RE van der Merwe,3,3,0,0,100.00,No,,,RE van der Merwe
1457468,2,United Arab Emirates,T Suri,26,34,5,0,76.47,Yes,lbw,,RE van der Merwe
1457468,2,United Arab Emirates,Waseem Muhammad,0,7,0,0,0.00,Yes,bowled,,RE van der Merwe
1457468,2,United Arab Emirates,V Aravind,16,42,1,0,38.10,Yes,lbw,,RE van der Merwe
1457468,2,United Arab Emirates,V Sukumaran,13,23,2,0,56.52,Yes,caught and bowled,,RE van der Merwe
1457468,2,United Arab Emirates,R Chopra,43,63,6,0,68.25,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,D Parashar,3,16,0,0,18.75,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,Basil Hameed,11,15,2,0,73.33,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,Aayan Afzal Khan,8,17,1,0,47.06,Yes,stumped,,RE van der Merwe
1457468,2,United Arab Emirates,Ali Naseer,45,39,1,4,115.38,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,RN Bhatia,3,20,0,0,15.00,Yes,caught,,RE van der Merwe
1457468,2,United Arab Emirates,Junaid Siddique,0,1,0,0,0.00,No,,,RE van der Merwe
1457468,2,United Arab Emirates,Netherlands,0,0,0,0,0.00,DNB,,,
1457468,2,United Arab Emirates,United Arab Emirates,0,0,0,0,0.00,DNB,,,
1457469,2,Netherlands,AR Odedara,41,71,5,0,57.75,Yes,lbw,,K Sonavale
1457469,2,Netherlands,Jatinder Singh,59,90,6,0,65.56,Yes,stumped,,K Sonavale
1457469,2,Netherlands,K Sonavale,0,4,0,0,0.00,Yes,caught,,K Sonavale
1457469,2,Netherlands,Aamir Kaleem,2,5,0,0,40.00,Yes,caught,,K Sonavale
1457469,2,Netherlands,Hammad Mirza,2,8,0,0,25.00,Yes,bowled,,K Sonavale
1457469,2,Netherlands,Mohammad Nadeem,1,3,0,0,33.33,Yes,lbw,,K Sonavale
1457469,2,Netherlands,B Siddharth,3,10,0,0,30.00,Yes,lbw,,K Sonavale
1457469,2,Netherlands,Shakeel Ahmed,2,36,0,0,5.56,Yes,run out,,K Sonavale
1457469,2,Netherlands,S Shrivastava,3,13,0,0,23.08,Yes,bowled,,K Sonavale
1457469,2,Netherlands,Jay Odedra,20,22,0,3,90.91,No,,,K Sonavale
1457469,2,Netherlands,Muzahir Raza,10,7,2,0,142.86,Yes,caught,,K Sonavale
1457469,2,Netherlands,Vikramjit Singh,16,38,2,0,42.11,Yes,bowled,,K Sonavale
1457469,2,Netherlands,MP O'Dowd,7,14,0,1,50.00,Yes,bowled,,K Sonavale
1457469,2,Netherlands,NRJ Croes,19,46,0,0,41.30,Yes,caught,,K Sonavale
1457469,2,Netherlands,CN Ackermann,3,10,0,0,30.00,Yes,caught,,K Sonavale
1457469,2,Netherlands,SA Edwards,17,26,3,0,65.38,Yes,caught,,K Sonavale
1457469,2,Netherlands,BFW de Leede,0,3,0,0,0.00,Yes,caught and bowled,,K Sonavale
1457469,2,Netherlands,AT Nidamanuru,34,44,3,1,77.27,Yes,caught,,K Sonavale
1457469,2,Netherlands,T van der Gugten,17,43,1,0,39.53,Yes,caught,,K Sonavale
1457469,2,Netherlands,RE van der Merwe,3,12,0,0,25.00,Yes,bowled,,K Sonavale
1457469,2,Netherlands,K Klein,16,23,1,0,69.57,No,,,K Sonavale
1457469,2,Netherlands,A Dutt,6,19,0,1,31.58,Yes,caught,,K Sonavale
1457469,2,Netherlands,Oman,0,0,0,0,0.00,DNB,,,
1457469,2,Netherlands,Netherlands,0,0,0,0,0.00,DNB,,,
1459908,2,Australia,P Nissanka,4,5,1,0,80.00,Yes,caught,,M Theekshana
1459908,2,Australia,WIA Fernando,1,4,0,0,25.00,Yes,caught,,M Theekshana
1459908,2,Australia,BKG Mendis,19,18,4,0,105.56,Yes,caught,,M Theekshana
1459908,2,Australia,PHKD Mendis,5,9,1,0,55.56,Yes,caught,,M Theekshana
1459908,2,Australia,KIC Asalanka,127,127,14,5,100.00,Yes,caught,,M Theekshana
1459908,2,Australia,J Liyanage,11,29,0,0,37.93,Yes,caught,,M Theekshana
1459908,2,Australia,DN Wellalage,30,35,2,1,85.71,Yes,caught,,M Theekshana
1459908,2,Australia,PWH de Silva,7,14,0,0,50.00,Yes,bowled,,M Theekshana
1459908,2,Australia,M Theekshana,2,11,0,0,18.18,Yes,caught,,M Theekshana
1459908,2,Australia,E Malinga,1,26,0,0,3.85,No,,,M Theekshana
1459908,2,Australia,AM Fernando,0,3,0,0,0.00,Yes,caught,,M Theekshana
1459908,2,Australia,MW Short,0,2,0,0,0.00,Yes,lbw,,M Theekshana
1459908,2,Australia,J Fraser-McGurk,2,9,0,0,22.22,Yes,caught and bowled,,M Theekshana
1459908,2,Australia,C Connolly,3,17,0,0,17.65,Yes,lbw,,M Theekshana
1459908,2,Australia,SPD Smith,12,17,3,0,70.59,Yes,bowled,,M Theekshana
1459908,2,Australia,M Labuschagne,15,27,1,0,55.56,Yes,lbw,,M Theekshana
1459908,2,Australia,AT Carey,41,39,5,1,105.13,Yes,caught,,M Theekshana
1459908,2,Australia,AM Hardie,32,38,3,0,84.21,Yes,lbw,,M Theekshana
1459908,2,Australia,SA Abbott,20,23,3,0,86.96,Yes,caught and bowled,,M Theekshana
1459908,2,Australia,NT Ellis,0,3,0,0,0.00,Yes,bowled,,M Theekshana
1459908,2,Australia,A Zampa,20,32,2,0,62.50,No,,,M Theekshana
1459908,2,Australia,SH Johnson,0,2,0,0,0.00,Yes,lbw,,M Theekshana
1459908,2,Australia,Australia,0,0,0,0,0.00,DNB,,,
1459908,2,Australia,Sri Lanka,0,0,0,0,0.00,DNB,,,
1468879,2,Namibia,SK Patel,3,9,0,0,33.33,Yes,bowled,,SP Krishnamurthi
1468879,2,Namibia,AGS Gous,76,84,4,3,90.48,Yes,bowled,,SP Krishnamurthi
1468879,2,Namibia,MD Patel,65,61,8,1,106.56,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,SR Mukkamalla,31,31,4,0,100.00,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,Milind Kumar,54,34,6,2,158.82,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,Aaron Jones,2,7,0,0,28.57,Yes,lbw,,SP Krishnamurthi
1468879,2,Namibia,SP Krishnamurthi,18,15,1,1,120.00,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,Harmeet Singh,18,10,2,1,180.00,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,SC van Schalkwyk,21,11,0,2,190.91,No,,,SP Krishnamurthi
1468879,2,Namibia,NP Kenjige,0,0,0,0,0.00,No,,,SP Krishnamurthi
1468879,2,Namibia,JP Kotze,2,9,0,0,22.22,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,ZE Green,16,24,3,0,66.67,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,JN Frylinck,16,27,2,0,59.26,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,MG Erasmus,18,31,0,0,58.06,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,MB Kruger,32,44,1,2,72.73,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,JJ Smit,15,22,0,1,68.18,Yes,lbw,,SP Krishnamurthi
1468879,2,Namibia,JN Loftie-Eaton,10,8,0,1,125.00,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,R Trumpelmann,21,17,1,1,123.53,Yes,bowled,,SP Krishnamurthi
1468879,2,Namibia,S Fouché,22,37,1,0,59.46,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,BM Scholtz,16,27,0,0,59.26,Yes,caught,,SP Krishnamurthi
1468879,2,Namibia,B Shikongo,1,2,0,0,50.00,No,,,SP Krishnamurthi
1468879,2,Namibia,United States of America,0,0,0,0,0.00,DNB,,,
1468879,2,Namibia,Namibia,0,0,0,0,0.00,DNB,,,
1468880,2,Oman,ZE Green,21,45,3,0,46.67,No,,,JJ Smit
1468880,2,Oman,JP Kotze,29,51,3,0,56.86,Yes,caught,,JJ Smit
1468880,2,Oman,JN Frylinck,16,42,2,0,38.10,Yes,caught,,JJ Smit
1468880,2,Oman,MG Erasmus,0,6,0,0,0.00,Yes,bowled,,JJ Smit
1468880,2,Oman,MB Kruger,39,35,2,2,111.43,Yes,caught,,JJ Smit
1468880,2,Oman,JN Loftie-Eaton,12,16,1,1,75.00,Yes,caught,,JJ Smit
1468880,2,Oman,JC Balt,35,51,4,0,68.63,No,,,JJ Smit
1468880,2,Oman,JJ Smit,4,13,0,0,30.77,Yes,caught,,JJ Smit
1468880,2,Oman,R Trumpelmann,1,4,0,0,25.00,Yes,caught,,JJ Smit
1468880,2,Oman,JI de Villiers,2,11,0,0,18.18,Yes,bowled,,JJ Smit
1468880,2,Oman,BM Scholtz,1,8,0,0,12.50,Yes,bowled,,JJ Smit
1468880,2,Oman,Jatinder Singh,25,38,2,0,65.79,Yes,bowled,,JJ Smit
1468880,2,Oman,Aamir Kaleem,15,18,3,0,83.33,Yes,caught,,JJ Smit
1468880,2,Oman,AR Odedara,11,38,0,0,28.95,Yes,lbw,,JJ Smit
1468880,2,Oman,Wasim Ali,0,2,0,0,0.00,Yes,lbw,,JJ Smit
1468880,2,Oman,Hashir Dafedar,15,20,2,0,75.00,Yes,bowled,,JJ Smit
1468880,2,Oman,Sufyan Mehmood,11,26,1,0,42.31,Yes,caught,,JJ Smit
1468880,2,Oman,V Shukla,17,29,0,1,58.62,Yes,caught,,JJ Smit
1468880,2,Oman,Jay Odedra,2,8,0,0,25.00,Yes,bowled,,JJ Smit
1468880,2,Oman,S Shrivastava,7,15,1,0,46.67,Yes,caught,,JJ Smit
1468880,2,Oman,Hassnain Shah,16,17,0,2,94.12,No,,,JJ Smit
1468880,2,Oman,Shakeel Ahmed,13,19,1,1,68.42,Yes,caught,,JJ Smit
1468880,2,Oman,Namibia,0,0,0,0,0.00,DNB,,,
1468880,2,Oman,Oman,0,0,0,0,0.00,DNB,,,
1468881,2,Oman,SK Patel,7,11,1,0,63.64,Yes,bowled,,Aaron Jones
1468881,2,Oman,AGS Gous,13,24,1,0,54.17,Yes,bowled,,Aaron Jones
1468881,2,Oman,MD Patel,0,4,0,0,0.00,Yes,bowled,,Aaron Jones
1468881,2,Oman,SR Mukkamalla,80,108,9,0,74.07,Yes,caught,,Aaron Jones
1468881,2,Oman,Milind Kumar,12,36,1,0,33.33,Yes,caught,,Aaron Jones
1468881,2,Oman,Aaron Jones,15,44,0,0,34.09,Yes,caught,,Aaron Jones
1468881,2,Oman,Harmeet Singh,6,8,1,0,75.00,Yes,caught,,Aaron Jones
1468881,2,Oman,SP Krishnamurthi,1,6,0,0,16.67,Yes,caught,,Aaron Jones
1468881,2,Oman,SC van Schalkwyk,2,11,0,0,18.18,Yes,bowled,,Aaron Jones
1468881,2,Oman,NP Kenjige,0,2,0,0,0.00,Yes,stumped,,Aaron Jones
1468881,2,Oman,SN Netravalkar,1,4,0,0,25.00,No,,,Aaron Jones
1468881,2,Oman,Aamir Kaleem,28,78,3,0,35.90,Yes,lbw,,Aaron Jones
1468881,2,Oman,Jatinder Singh,82,128,8,2,64.06,No,,,Aaron Jones
1468881,2,Oman,Hammad Mirza,12,35,2,0,34.29,Yes,caught,,Aaron Jones
1468881,2,Oman,Wasim Ali,18,20,3,0,90.00,Yes,caught,,Aaron Jones
1468881,2,Oman,V Shukla,8,15,0,0,53.33,No,,,Aaron Jones
1468881,2,Oman,United States of America,0,0,0,0,0.00,DNB,,,
1468881,2,Oman,Oman,0,0,0,0,0.00,DNB,,,
