batter_name,batter,bat_team,opposition,venue,innings,batter_avg,batter_rpm,batter_sr,batter_bpm,batter_avg_last5,batter_sr_last5,batter_rpm_last5,batter_bpm_last5,bat_team_avg,batter_avg_opp,batter_sr_opp,batter_rpm_opp,batter_bpm_opp,bat_team_avg_opp,all_team_avg_opp,batter_avg_inn,batter_sr_inn,batter_rpm_inn,batter_bpm_inn,bat_team_avg_inn,all_team_avg_inn,batter_avg_ven,batter_sr_ven,batter_rpm_ven,batter_bpm_ven,bat_team_avg_ven,all_team_avg_ven
Ibrahim Zadran,84865,Afghanistan,Pakistan,Gaddafi Stadium,1,48.8966,44.3125,80.614,5.1875,29.2,67.5926,26.2,3.2,201.4329,26.6667,67.7966,26.6667,2.6667,190.5714,198.113,49.75,83.7895,46.8235,5.2941,216.9882,219.1707,75,101.3514,75,11,225,440.4412
Ibrahim Zadran,84865,Afghanistan,Pakistan,Gaddafi Stadium,2,48.8966,44.3125,80.614,5.1875,29.2,67.5926,26.2,3.2,201.4329,26.6667,67.7966,26.6667,2.6667,190.5714,198.113,47.3333,77.4898,40.5714,5,185.2308,187.3397,75,101.3514,75,11,225,440.4412
Ibrahim Zadran,84865,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,1,48.8966,44.3125,80.614,5.1875,29.2,67.5926,26.2,3.2,201.4329,26.6667,67.7966,26.6667,2.6667,190.5714,198.113,49.75,83.7895,46.8235,5.2941,216.9882,219.1707,48.8966,80.614,44.3125,5.1875,201.4329,416.6
Ibrahim Zadran,84865,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,2,48.8966,44.3125,80.614,5.1875,29.2,67.5926,26.2,3.2,201.4329,26.6667,67.7966,26.6667,2.6667,190.5714,198.113,47.3333,77.4898,40.5714,5,185.2308,187.3397,48.8966,80.614,44.3125,5.1875,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,Bangladesh,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,Bangladesh,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,Bangladesh,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,Bangladesh,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,Bangladesh,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,Bangladesh,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,197.2667,208.9087,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,England,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,England,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,England,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,England,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,England,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,England,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,England,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,England,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,168.5,208.2974,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,South Africa,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,South Africa,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,South Africa,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,South Africa,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,South Africa,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,South Africa,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,South Africa,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,South Africa,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,9,27.2727,9,0,118,202.4393,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,New Zealand,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,New Zealand,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,New Zealand,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,New Zealand,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,New Zealand,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,New Zealand,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,2,9.0909,2,0,168,202.8598,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,Australia,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,Australia,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,Australia,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,Australia,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,Australia,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,Australia,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,Australia,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,Australia,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,30,3,0,167.3333,199.8028,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,India,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,India,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,India,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,India,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,India,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,India,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,India,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,India,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,6,50,5,0,195.3333,208.9463,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,Pakistan,Dubai International Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,Pakistan,Dubai International Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,200.5,387.6491
Ikram Alikhil,87051,Afghanistan,Pakistan,National Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,Pakistan,National Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,208,424.8923
Ikram Alikhil,87051,Afghanistan,Pakistan,Gaddafi Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,Pakistan,Gaddafi Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,225,440.4412
Ikram Alikhil,87051,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,1,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,23.3333,61.2245,16.1538,1.3846,216.9882,219.1707,26.6429,67.9417,14.92,1.4,201.4329,416.6
Ikram Alikhil,87051,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,2,26.6429,14.92,67.9417,1.4,25.6667,87.5,9.2,1,201.4329,14,37.3333,9.3333,0.6667,190.5714,198.113,39.75,77.561,14.4545,1.4545,185.2308,187.3397,26.6429,67.9417,14.92,1.4,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,Bangladesh,Dubai International Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,Bangladesh,Dubai International Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,28.8235,88.661,19.0909,2.026,185.2308,187.3397,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,Bangladesh,National Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,Bangladesh,National Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,Bangladesh,Gaddafi Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,3,50,3,0,225,440.4412
Mohammad Nabi,46888,Afghanistan,Bangladesh,Gaddafi Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,28.8235,88.661,19.0909,2.026,185.2308,187.3397,3,50,3,0,225,440.4412
Mohammad Nabi,46888,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,21.8333,87.6254,17.4667,1.6,197.2667,208.9087,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,England,Dubai International Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,England,Dubai International Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,28.8235,88.661,19.0909,2.026,185.2308,187.3397,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,England,National Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,England,National Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,England,Gaddafi Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,3,50,3,0,225,440.4412
Mohammad Nabi,46888,Afghanistan,England,Gaddafi Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,28.8235,88.661,19.0909,2.026,185.2308,187.3397,3,50,3,0,225,440.4412
Mohammad Nabi,46888,Afghanistan,England,Rawalpindi Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,England,Rawalpindi Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,12.5,104.1667,12.5,1.5,168.5,208.2974,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,South Africa,Dubai International Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,South Africa,Dubai International Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,28.8235,88.661,19.0909,2.026,185.2308,187.3397,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,South Africa,National Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,South Africa,National Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,South Africa,Gaddafi Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,3,50,3,0,225,440.4412
Mohammad Nabi,46888,Afghanistan,South Africa,Gaddafi Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,28.8235,88.661,19.0909,2.026,185.2308,187.3397,3,50,3,0,225,440.4412
Mohammad Nabi,46888,Afghanistan,South Africa,Rawalpindi Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,South Africa,Rawalpindi Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,1,50,1,0,118,202.4393,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,201.4329,416.6
Mohammad Nabi,46888,Afghanistan,New Zealand,Dubai International Cricket Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,7.5,38.4615,7.5,0,168,202.8598,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,New Zealand,Dubai International Cricket Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,7.5,38.4615,7.5,0,168,202.8598,28.8235,88.661,19.0909,2.026,185.2308,187.3397,5.5,36.6667,5.5,0,200.5,387.6491
Mohammad Nabi,46888,Afghanistan,New Zealand,National Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,7.5,38.4615,7.5,0,168,202.8598,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,New Zealand,National Stadium,2,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,7.5,38.4615,7.5,0,168,202.8598,28.8235,88.661,19.0909,2.026,185.2308,187.3397,26.9762,86.7756,21.3774,2.0818,208,424.8923
Mohammad Nabi,46888,Afghanistan,New Zealand,Gaddafi Stadium,1,26.9762,21.3774,86.7756,2.0818,38.6,104.3243,38.8,4.8,201.4329,7.5,38.4615,7.5,0,168,202.8598,26.0541,85.4989,23.8025,2.1605,216.9882,219.1707,3,50,3,0,225,440.4412
