bowler_name,bowler,bowl_team,opposition,venue,innings,bowler_avg,bowler_eco,bowler_sr,bowler_wpm,bowler_avg_last5,bowler_eco_last5,bowler_sr_last5,bowler_wpm_last5,bowling_fp,matchup_score,bowl_team_avg,bowler_avg_opp,bowler_eco_opp,bowler_sr_opp,bowler_wpm_opp,bowl_team_avg_opp,all_team_avg_opp,bowler_avg_inn,bowler_sr_inn,bowler_wpm_inn,bowler_eco_inn,bowl_team_avg_inn,all_team_avg_inn,bowler_avg_ven,bowler_sr_ven,bowler_wpm_ven,bowler_eco_ven,bowl_team_avg_ven,all_team_avg_ven
Naveed Zadran,110065,Afghanistan,New Zealand,Dubai International Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,New Zealand,Dubai International Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,New Zealand,National Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,New Zealand,National Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,New Zealand,Gaddafi Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,New Zealand,Gaddafi Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,264.6627566,240.1556958,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,Australia,Dubai International Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,Australia,Dubai International Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,Australia,National Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,Australia,National Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,Australia,Gaddafi Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,Australia,Gaddafi Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,Australia,Rawalpindi Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,Australia,Rawalpindi Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,333.8289963,251.8100244,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,India,Dubai International Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,India,Dubai International Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,India,National Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,India,National Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,India,Gaddafi Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,India,Gaddafi Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,India,Rawalpindi Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,India,Rawalpindi Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,241.4578588,254.0280954,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,Pakistan,Dubai International Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,Pakistan,Dubai International Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,178,205.4473684
Naveed Zadran,110065,Afghanistan,Pakistan,National Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,Pakistan,National Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,225.7384615
Naveed Zadran,110065,Afghanistan,Pakistan,Gaddafi Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,Pakistan,Gaddafi Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,334,236.0955882
Naveed Zadran,110065,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,1,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,15.86842105,20.30526316,0.528335341,2.35971223,244.0014114,247.2220698,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Naveed Zadran,110065,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,2,15.86842105,2.35971223,20.30526316,0.528335341,15.5,2.382352941,19.8,0.5,3,0.362103666,240.1916471,15.86842105,2.35971223,20.30526316,0.528335341,256.7771084,244.4123722,28,36,1,3.75,235.5190296,236.4160325,15.86842105,20.30526316,0.528335341,2.35971223,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,Bangladesh,Dubai International Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,Bangladesh,Dubai International Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,Bangladesh,National Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,Bangladesh,National Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,Bangladesh,Gaddafi Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,Bangladesh,Gaddafi Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,246.1371841,230.9638678,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,England,Dubai International Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,England,Dubai International Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,England,National Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,England,National Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,England,Gaddafi Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,England,Gaddafi Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,England,Rawalpindi Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,England,Rawalpindi Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,365.6387665,249.0292764,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,South Africa,Dubai International Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,South Africa,Dubai International Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,South Africa,National Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,South Africa,National Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,South Africa,Gaddafi Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,South Africa,Gaddafi Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,South Africa,Rawalpindi Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,South Africa,Rawalpindi Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,230.6338028,257.9193004,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,New Zealand,Dubai International Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,New Zealand,Dubai International Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,New Zealand,National Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,New Zealand,National Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,New Zealand,Gaddafi Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,New Zealand,Gaddafi Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,264.6627566,240.1556958,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,Australia,Dubai International Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,Australia,Dubai International Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,Australia,National Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,Australia,National Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
Noor Ahmad,105215,Afghanistan,Australia,Gaddafi Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,Australia,Gaddafi Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,334,236.0955882
Noor Ahmad,105215,Afghanistan,Australia,Rawalpindi Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,Australia,Rawalpindi Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,86,8,72,0,333.8289963,251.8100244,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,240.1916471,223.36
Noor Ahmad,105215,Afghanistan,India,Dubai International Cricket Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,241.4578588,254.0280954,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,India,Dubai International Cricket Stadium,2,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,241.4578588,254.0280954,11.33333333,8.666666667,0,5.826086957,235.5190296,236.4160325,56.75,56.25,0.888888889,6.053333333,178,205.4473684
Noor Ahmad,105215,Afghanistan,India,National Stadium,1,56.75,6.053333333,56.25,0.888888889,83,5.659090909,88,0.6,34,0.184353159,240.1916471,56.75,6.053333333,56.25,0.888888889,241.4578588,254.0280954,38,37.71428571,1.4,6.045454545,244.0014114,247.2220698,56.75,56.25,0.888888889,6.053333333,240.1916471,225.7384615
