Match ID,innings,batting_team,striker,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1457467,1,United Arab Emirates,D Parashar,0.0,5.0,0.0,0.0,0.0,True,caught and bowled,,Jay Odedra
1457467,1,United Arab Emirates,Junaid Siddique,13.0,10.0,1.0,1.0,130.0,False,not out,['-'],
1457467,1,United Arab Emirates,R Chopra,0.0,16.0,0.0,0.0,0.0,True,lbw,,S Shrivastava
1457467,1,United Arab Emirates,RN Bhatia,0.0,8.0,0.0,0.0,0.0,True,caught,,Shakeel Ahmed
1457467,1,United Arab Emirates,V Aravind,11.0,33.0,1.0,0.0,33.33,True,caught,,Shakeel Ahmed
1457467,1,United Arab Emirates,V Sukumaran,0.0,1.0,0.0,0.0,0.0,True,caught,,Shakeel Ahmed
1457467,1,United Arab Emirates,Waseem Muhammad,13.0,31.0,1.0,0.0,41.94,True,caught,,Shakeel Ahmed
1457467,2,Oman,AR Odedara,4.0,24.0,0.0,0.0,16.67,True,lbw,,Aayan Afzal Khan
1457467,2,Oman,Aamir Kaleem,32.0,43.0,2.0,3.0,74.42,True,lbw,,Basil Hameed
1457467,2,Oman,Hammad Mirza,20.0,34.0,3.0,0.0,58.82,True,caught,,Basil Hameed
1457467,2,Oman,Jatinder Singh,4.0,10.0,0.0,0.0,40.0,True,lbw,,Aayan Afzal Khan
1457467,2,Oman,Mohammad Nadeem,7.0,14.0,1.0,0.0,50.0,False,not out,['-'],
1457467,2,Oman,Sandeep Goud,3.0,7.0,0.0,0.0,42.86,False,not out,['-'],
1457467,2,Oman,Shakeel Ahmed,0.0,2.0,0.0,0.0,0.0,True,bowled,,Basil Hameed
1457467,2,Oman,Wasim Ali,0.0,13.0,0.0,0.0,0.0,True,bowled,,D Parashar
1457467,2,Oman,Jay Odedra,,,,,,False,DNB,,
1457467,2,Oman,S Shrivastava,,,,,,False,DNB,,
1457467,2,Oman,Muzahir Raza,,,,,,False,DNB,,
1457468,1,Netherlands,BFW de Leede,18.0,31.0,0.0,0.0,58.06,True,bowled,,Ali Naseer
1457468,1,Netherlands,CN Ackermann,21.0,25.0,1.0,1.0,84.0,True,bowled,,Junaid Siddique
1457468,1,Netherlands,MP O'Dowd,69.0,96.0,8.0,2.0,71.88,True,caught,,Junaid Siddique
1457468,1,Netherlands,NRJ Croes,24.0,20.0,1.0,1.0,120.0,True,caught,,Junaid Siddique
1457468,1,Netherlands,RE van der Merwe,3.0,3.0,0.0,0.0,100.0,False,not out,['-'],
1457468,1,Netherlands,SA Edwards,18.0,32.0,1.0,0.0,56.25,True,run out,,Junaid Siddique
1457468,1,Netherlands,Shariz Ahmad,0.0,1.0,0.0,0.0,0.0,True,bowled,,Ali Naseer
1457468,1,Netherlands,T van der Gugten,7.0,7.0,0.0,0.0,100.0,True,run out,,Ali Naseer
1457468,1,Netherlands,Vikramjit Singh,66.0,87.0,4.0,2.0,75.86,True,bowled,,D Parashar
1457468,2,United Arab Emirates,Aayan Afzal Khan,8.0,17.0,1.0,0.0,47.06,True,stumped,,A Dutt
1457468,2,United Arab Emirates,Ali Naseer,45.0,39.0,1.0,4.0,115.38,True,caught,,K Klein
1457468,2,United Arab Emirates,Basil Hameed,11.0,15.0,2.0,0.0,73.33,True,caught,,RE van der Merwe
1457468,2,United Arab Emirates,D Parashar,3.0,16.0,0.0,0.0,18.75,True,caught,,K Klein
1457468,2,United Arab Emirates,Junaid Siddique,0.0,1.0,0.0,0.0,0.0,False,not out,['-'],
1457468,2,United Arab Emirates,R Chopra,43.0,63.0,6.0,0.0,68.25,True,caught,,A Dutt
1457468,2,United Arab Emirates,RN Bhatia,3.0,20.0,0.0,0.0,15.0,True,caught,,RE van der Merwe
1457468,2,United Arab Emirates,T Suri,26.0,34.0,5.0,0.0,76.47,True,lbw,,A Dutt
1457468,2,United Arab Emirates,V Aravind,16.0,42.0,1.0,0.0,38.1,True,lbw,,RE van der Merwe
1457468,2,United Arab Emirates,V Sukumaran,13.0,23.0,2.0,0.0,56.52,True,caught and bowled,,CN Ackermann
1457468,2,United Arab Emirates,Waseem Muhammad,0.0,7.0,0.0,0.0,0.0,True,bowled,,K Klein
1457468,1,Netherlands,K Klein,,,,,,False,DNB,,
1457468,1,Netherlands,A Dutt,,,,,,False,DNB,,
1457469,1,Oman,AR Odedara,41.0,71.0,5.0,0.0,57.75,True,lbw,,K Klein
1457469,1,Oman,Aamir Kaleem,2.0,5.0,0.0,0.0,40.0,True,caught,,CN Ackermann
1457469,1,Oman,B Siddharth,3.0,10.0,0.0,0.0,30.0,True,lbw,,CN Ackermann
1457469,1,Oman,Hammad Mirza,2.0,8.0,0.0,0.0,25.0,True,bowled,,RE van der Merwe
1457469,1,Oman,Jatinder Singh,59.0,90.0,6.0,0.0,65.56,True,stumped,,RE van der Merwe
1457469,1,Oman,Jay Odedra,20.0,22.0,0.0,3.0,90.91,False,not out,['-'],
1457469,1,Oman,K Sonavale,0.0,4.0,0.0,0.0,0.0,True,caught,,RE van der Merwe
1457469,1,Oman,Mohammad Nadeem,1.0,3.0,0.0,0.0,33.33,True,lbw,,CN Ackermann
1457469,1,Oman,Muzahir Raza,10.0,7.0,2.0,0.0,142.86,True,caught,,K Klein
1457469,1,Oman,S Shrivastava,3.0,13.0,0.0,0.0,23.08,True,bowled,,CN Ackermann
1457469,1,Oman,Shakeel Ahmed,2.0,36.0,0.0,0.0,5.56,True,run out,,A Dutt
1457469,2,Netherlands,A Dutt,6.0,19.0,0.0,1.0,31.58,True,caught,,K Sonavale
1457469,2,Netherlands,AT Nidamanuru,34.0,44.0,3.0,1.0,77.27,True,caught,,B Siddharth
1457469,2,Netherlands,BFW de Leede,0.0,3.0,0.0,0.0,0.0,True,caught and bowled,,S Shrivastava
1457469,2,Netherlands,CN Ackermann,3.0,10.0,0.0,0.0,30.0,True,caught,,Aamir Kaleem
1457469,2,Netherlands,K Klein,16.0,23.0,1.0,0.0,69.57,False,not out,['-'],
1457469,2,Netherlands,MP O'Dowd,7.0,14.0,0.0,1.0,50.0,True,bowled,,Shakeel Ahmed
1457469,2,Netherlands,NRJ Croes,19.0,46.0,0.0,0.0,41.3,True,caught,,Aamir Kaleem
1457469,2,Netherlands,RE van der Merwe,3.0,12.0,0.0,0.0,25.0,True,bowled,,B Siddharth
1457469,2,Netherlands,SA Edwards,17.0,26.0,3.0,0.0,65.38,True,caught,,Aamir Kaleem
1457469,2,Netherlands,T van der Gugten,17.0,43.0,1.0,0.0,39.53,True,caught,,Aamir Kaleem
1457469,2,Netherlands,Vikramjit Singh,16.0,38.0,2.0,0.0,42.11,True,bowled,,Shakeel Ahmed
1459908,1,Sri Lanka,AM Fernando,0.0,3.0,0.0,0.0,0.0,True,caught,,SA Abbott
1459908,1,Sri Lanka,BKG Mendis,19.0,18.0,4.0,0.0,105.56,True,caught,,AM Hardie
1459908,1,Sri Lanka,DN Wellalage,30.0,35.0,2.0,1.0,85.71,True,caught,,MW Short
1459908,1,Sri Lanka,E Malinga,1.0,26.0,0.0,0.0,3.85,False,not out,['-'],
1459908,1,Sri Lanka,J Liyanage,11.0,29.0,0.0,0.0,37.93,True,caught,,SA Abbott
1459908,1,Sri Lanka,KIC Asalanka,127.0,127.0,14.0,5.0,100.0,True,caught,,SA Abbott
1459908,1,Sri Lanka,M Theekshana,2.0,11.0,0.0,0.0,18.18,True,caught,,NT Ellis
1459908,1,Sri Lanka,P Nissanka,4.0,5.0,1.0,0.0,80.0,True,caught,,SH Johnson
1459908,1,Sri Lanka,PHKD Mendis,5.0,9.0,1.0,0.0,55.56,True,caught,,SH Johnson
1459908,1,Sri Lanka,PWH de Silva,7.0,14.0,0.0,0.0,50.0,True,bowled,,NT Ellis
1459908,1,Sri Lanka,WIA Fernando,1.0,4.0,0.0,0.0,25.0,True,caught,,AM Hardie
1459908,2,Australia,A Zampa,20.0,32.0,2.0,0.0,62.5,False,not out,['-'],
1459908,2,Australia,AM Hardie,32.0,38.0,3.0,0.0,84.21,True,lbw,,PWH de Silva
1459908,2,Australia,AT Carey,41.0,39.0,5.0,1.0,105.13,True,caught,,KIC Asalanka
1459908,2,Australia,C Connolly,3.0,17.0,0.0,0.0,17.65,True,lbw,,M Theekshana
1459908,2,Australia,J Fraser-McGurk,2.0,9.0,0.0,0.0,22.22,True,caught and bowled,,AM Fernando
1459908,2,Australia,M Labuschagne,15.0,27.0,1.0,0.0,55.56,True,lbw,,M Theekshana
1459908,2,Australia,MW Short,0.0,2.0,0.0,0.0,0.0,True,lbw,,AM Fernando
1459908,2,Australia,NT Ellis,0.0,3.0,0.0,0.0,0.0,True,bowled,,DN Wellalage
1459908,2,Australia,SA Abbott,20.0,23.0,3.0,0.0,86.96,True,caught and bowled,,M Theekshana
1459908,2,Australia,SH Johnson,0.0,2.0,0.0,0.0,0.0,True,lbw,,M Theekshana
1459908,2,Australia,SPD Smith,12.0,17.0,3.0,0.0,70.59,True,bowled,,DN Wellalage
1468879,1,United States of America,AGS Gous,76.0,84.0,4.0,3.0,90.48,True,bowled,,JJ Smit
1468879,1,United States of America,Aaron Jones,2.0,7.0,0.0,0.0,28.57,True,lbw,,BM Scholtz
1468879,1,United States of America,Harmeet Singh,18.0,10.0,2.0,1.0,180.0,True,caught,,JJ Smit
1468879,1,United States of America,MD Patel,65.0,61.0,8.0,1.0,106.56,True,caught,,JN Loftie-Eaton
1468879,1,United States of America,Milind Kumar,54.0,34.0,6.0,2.0,158.82,True,caught,,BM Scholtz
1468879,1,United States of America,SC van Schalkwyk,21.0,11.0,0.0,2.0,190.91,False,not out,['-'],
1468879,1,United States of America,SK Patel,3.0,9.0,0.0,0.0,33.33,True,bowled,,JJ Smit
1468879,1,United States of America,SP Krishnamurthi,18.0,15.0,1.0,1.0,120.0,True,caught,,BM Scholtz
1468879,1,United States of America,SR Mukkamalla,31.0,31.0,4.0,0.0,100.0,True,caught,,JJ Smit
1468879,2,Namibia,B Shikongo,1.0,2.0,0.0,0.0,50.0,False,not out,['-'],
1468879,2,Namibia,BM Scholtz,16.0,27.0,0.0,0.0,59.26,True,caught,,SP Krishnamurthi
1468879,2,Namibia,JJ Smit,15.0,22.0,0.0,1.0,68.18,True,lbw,,Milind Kumar
1468879,2,Namibia,JN Frylinck,16.0,27.0,2.0,0.0,59.26,True,caught,,NP Kenjige
1468879,2,Namibia,JN Loftie-Eaton,10.0,8.0,0.0,1.0,125.0,True,caught,,Milind Kumar
1468879,2,Namibia,JP Kotze,2.0,9.0,0.0,0.0,22.22,True,caught,,SN Netravalkar
1468879,2,Namibia,MB Kruger,32.0,44.0,1.0,2.0,72.73,True,caught,,Milind Kumar
1468879,2,Namibia,MG Erasmus,18.0,31.0,0.0,0.0,58.06,True,caught,,Harmeet Singh
1468879,2,Namibia,R Trumpelmann,21.0,17.0,1.0,1.0,123.53,True,bowled,,Harmeet Singh
1468879,2,Namibia,S Fouché,22.0,37.0,1.0,0.0,59.46,True,caught,,SC van Schalkwyk
1468879,2,Namibia,ZE Green,16.0,24.0,3.0,0.0,66.67,True,caught,,Milind Kumar
1468879,1,United States of America,NP Kenjige,,,,,,False,DNB,,
1468879,1,United States of America,SN Netravalkar,,,,,,False,DNB,,
1468879,2,Namibia,S FouchÃ©,,,,,,False,DNB,,
1468880,1,Namibia,BM Scholtz,1.0,8.0,0.0,0.0,12.5,True,bowled,,Sufyan Mehmood
1468880,1,Namibia,JC Balt,35.0,51.0,4.0,0.0,68.63,False,not out,['-'],
1468880,1,Namibia,JI de Villiers,2.0,11.0,0.0,0.0,18.18,True,bowled,,S Shrivastava
1468880,1,Namibia,JJ Smit,4.0,13.0,0.0,0.0,30.77,True,caught,,Shakeel Ahmed
1468880,1,Namibia,JN Frylinck,16.0,42.0,2.0,0.0,38.1,True,caught,,S Shrivastava
1468880,1,Namibia,JN Loftie-Eaton,12.0,16.0,1.0,1.0,75.0,True,caught,,S Shrivastava
1468880,1,Namibia,JP Kotze,29.0,51.0,3.0,0.0,56.86,True,run out,,Sufyan Mehmood
1468880,1,Namibia,MB Kruger,39.0,35.0,2.0,2.0,111.43,True,caught,,Jay Odedra
1468880,1,Namibia,MG Erasmus,0.0,6.0,0.0,0.0,0.0,True,bowled,,S Shrivastava
1468880,1,Namibia,R Trumpelmann,1.0,4.0,0.0,0.0,25.0,True,caught,,Shakeel Ahmed
1468880,1,Namibia,ZE Green,21.0,45.0,3.0,0.0,46.67,False,not out,['-'],
1468880,2,Oman,AR Odedara,11.0,38.0,0.0,0.0,28.95,True,lbw,,JN Loftie-Eaton
1468880,2,Oman,Aamir Kaleem,15.0,18.0,3.0,0.0,83.33,True,caught,,R Trumpelmann
1468880,2,Oman,Hashir Dafedar,15.0,20.0,2.0,0.0,75.0,True,bowled,,MG Erasmus
1468880,2,Oman,Hassnain Shah,16.0,17.0,0.0,2.0,94.12,False,not out,['-'],
1468880,2,Oman,Jatinder Singh,25.0,38.0,2.0,0.0,65.79,True,bowled,,BM Scholtz
1468880,2,Oman,Jay Odedra,2.0,8.0,0.0,0.0,25.0,True,bowled,,JJ Smit
1468880,2,Oman,S Shrivastava,7.0,15.0,1.0,0.0,46.67,True,caught,,R Trumpelmann
1468880,2,Oman,Shakeel Ahmed,13.0,19.0,1.0,1.0,68.42,True,caught,,JJ Smit
1468880,2,Oman,Sufyan Mehmood,11.0,26.0,1.0,0.0,42.31,True,caught,,MG Erasmus
1468880,2,Oman,V Shukla,17.0,29.0,0.0,1.0,58.62,True,caught,,JN Loftie-Eaton
1468880,2,Oman,Wasim Ali,0.0,2.0,0.0,0.0,0.0,True,lbw,,BM Scholtz
1468881,1,United States of America,AGS Gous,13.0,24.0,1.0,0.0,54.17,True,bowled,,Shakeel Ahmed
1468881,1,United States of America,Aaron Jones,15.0,44.0,0.0,0.0,34.09,True,caught,,Wasim Ali
1468881,1,United States of America,Harmeet Singh,6.0,8.0,1.0,0.0,75.0,True,caught,,S Shrivastava
1468881,1,United States of America,MD Patel,0.0,4.0,0.0,0.0,0.0,True,bowled,,Shakeel Ahmed
1468881,1,United States of America,Milind Kumar,12.0,36.0,1.0,0.0,33.33,True,caught,,Jay Odedra
1468881,1,United States of America,NP Kenjige,0.0,2.0,0.0,0.0,0.0,True,stumped,,Jay Odedra
1468881,1,United States of America,SC van Schalkwyk,2.0,11.0,0.0,0.0,18.18,True,bowled,,Jay Odedra
1468881,1,United States of America,SK Patel,7.0,11.0,1.0,0.0,63.64,True,bowled,,Shakeel Ahmed
1468881,1,United States of America,SN Netravalkar,1.0,4.0,0.0,0.0,25.0,False,not out,['-'],
1468881,1,United States of America,SP Krishnamurthi,1.0,6.0,0.0,0.0,16.67,True,caught,,S Shrivastava
1468881,1,United States of America,SR Mukkamalla,80.0,108.0,9.0,0.0,74.07,True,caught,,Shakeel Ahmed
1468881,2,Oman,Aamir Kaleem,28.0,78.0,3.0,0.0,35.9,True,lbw,,Harmeet Singh
1468881,2,Oman,Hammad Mirza,12.0,35.0,2.0,0.0,34.29,True,caught,,Harmeet Singh
1468881,2,Oman,Jatinder Singh,82.0,128.0,8.0,2.0,64.06,False,not out,['-'],
1468881,2,Oman,V Shukla,8.0,15.0,0.0,0.0,53.33,False,not out,['-'],
1468881,2,Oman,Wasim Ali,18.0,20.0,3.0,0.0,90.0,True,caught,,Milind Kumar
1468881,2,Oman,Hashir Dafedar,,,,,,False,DNB,,
1468881,2,Oman,Sufyan Mehmood,,,,,,False,DNB,,
1468881,2,Oman,Jay Odedra,,,,,,False,DNB,,
1468881,2,Oman,Shakeel Ahmed,,,,,,False,DNB,,
1468881,2,Oman,Hassnain Shah,,,,,,False,DNB,,
1468881,2,Oman,S Shrivastava,,,,,,False,DNB,,
