Match ID,innings,batting_team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1412539,2,Zimbabwe,951781.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,299572.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,495964.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,1045883.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,1122851.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,806241.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,827051.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,453321.0,,,,,,False,DNB,,
1412540,1,Zimbabwe,827051.0,0.0,2.0,0.0,0.0,0.0,True,run out,,1138316.0
1412540,1,Zimbabwe,1045883.0,14.0,22.0,2.0,0.0,63.64,True,lbw,,370040.0
1412540,1,Zimbabwe,55412.0,82.0,103.0,9.0,1.0,79.61,True,caught,,552152.0
1412540,1,Zimbabwe,596376.0,30.0,37.0,4.0,0.0,81.08,True,bowled,,1138316.0
1412540,1,Zimbabwe,1122851.0,1.0,6.0,0.0,0.0,16.67,True,lbw,,1138316.0
1412540,1,Zimbabwe,951781.0,26.0,45.0,2.0,0.0,57.78,True,caught,,1138316.0
1412540,1,Zimbabwe,806241.0,5.0,4.0,1.0,0.0,125.0,False,not out,,
1412540,1,Zimbabwe,495964.0,31.0,38.0,1.0,1.0,81.58,True,bowled,,552152.0
1412540,1,Zimbabwe,299572.0,1.0,5.0,0.0,0.0,20.0,True,caught,,370040.0
1412540,1,Zimbabwe,453321.0,1.0,9.0,0.0,0.0,11.11,True,bowled,,1138316.0
1412540,1,Zimbabwe,713811.0,0.0,1.0,0.0,0.0,0.0,True,caught,,793007.0
1412540,2,Sri Lanka,629074.0,17.0,29.0,2.0,0.0,58.62,True,caught,,806241.0
1412540,2,Sri Lanka,681681.0,95.0,129.0,6.0,2.0,73.64,True,caught,,827051.0
1412540,2,Sri Lanka,370040.0,19.0,19.0,2.0,0.0,100.0,False,not out,,
1412540,2,Sri Lanka,784367.0,0.0,7.0,0.0,0.0,0.0,True,caught,,806241.0
1412540,2,Sri Lanka,1138316.0,18.0,31.0,1.0,0.0,58.06,True,caught,,806241.0
1412540,2,Sri Lanka,437316.0,7.0,13.0,0.0,0.0,53.85,True,caught,,299572.0
1412540,2,Sri Lanka,552152.0,18.0,25.0,2.0,0.0,72.0,False,not out,,
1412540,2,Sri Lanka,629076.0,4.0,3.0,1.0,0.0,133.33,True,caught,,806241.0
1412540,2,Sri Lanka,693975.0,21.0,39.0,2.0,0.0,53.85,True,lbw,,299572.0
1412540,2,Sri Lanka,784369.0,4.0,5.0,1.0,0.0,80.0,True,caught,,806241.0
1412540,1,Zimbabwe,596376.0,,,,,,False,DNB,,
1412540,1,Zimbabwe,713811.0,,,,,,False,DNB,,
